steps,rewards
3169,9.001656080433166
3181,12.001990083348938
3190,9.001691512705293
3199,9.001537832128815
3209,10.001647393929307
3219,10.002072854887228
3228,9.001664218679071
3240,12.001772688142955
3250,10.002007974334992
3262,12.001761651237029
3272,10.002109774819111
3281,9.001525002880953
3291,10.002103919733782
3301,10.002083398820831
3314,13.002658375666943
3322,8.001353580213618
3333,11.001932138192934
3343,10.002138625341468
3352,9.001653447479475
3361,9.001683432317806
3374,13.001958540210035
3383,9.001581751112825
3394,11.001821694953833
3402,8.001356490701436
3411,9.001619002583903
3420,9.001558819913772
3432,12.001795350655447
3441,9.001631152245682
3457,16.002669915766454
3467,10.001712334377226
3477,10.001878217607736
3489,12.00178097067401
3498,9.001406991190741
3507,9.001581178605555
3518,11.001599198416805
3527,9.001205623196437
3538,11.001774606294928
3550,12.001433427160377
3559,9.001605162047781
3568,9.001597628276796
3577,9.001406422804576
3587,10.001522718067282
3595,8.001274162821938
3607,12.001542342815082
3616,9.001695687463508
3625,9.00157114980975
3637,12.001395627134478
3646,9.001582680316643
3656,10.001826198189521
3668,12.001487832481507
3677,9.001603561313823
3687,10.00185444529634
3696,9.001462949760025
3706,10.001807673898293
3716,10.002051217190457
3725,9.001625920331572
3737,12.001595344085946
3748,11.001513343828265
3757,9.001414858468342
3767,10.001790395460556
3779,12.001645382045535
3789,10.002026749926154
3798,9.001576051057784
3808,10.001523215032648
3818,10.00145537244389
3827,9.001092831289862
3837,10.001869790721685
3848,11.002312232961414
3860,12.001395960798254
3870,10.001503187417985
3878,8.001228391262703
3892,14.001649948657725
3901,9.001581260201055
3909,8.00113392616622
3919,10.001570309360979
3932,13.001632486644668
3940,8.001240044983568
3950,10.001836409559472
3963,13.001658897375455
3972,9.001591100660152
3985,13.00150210261927
3996,11.001575895992575
4005,9.00161693057744
4015,10.001463136129313
4027,12.002568583603715
4039,12.001237876288359
4050,11.0019475602021
4059,9.001031893625623
4070,11.001747434429124
4082,12.002269626851195
4093,11.001974888343831
4105,12.002564125112258
4113,8.00134003451094
4121,8.001374369760743
4131,10.002070412959439
4140,9.001264938310486
4149,9.001779982075096
4159,10.002278350130654
4171,12.001282375626033
4181,10.001510684011736
4193,12.001740110403627
4202,9.001763253298122
4210,8.001350780471693
4219,9.001734847819899
4230,11.001952342904406
4239,9.001534152630484
4250,11.001133914216187
4261,11.001787485758541
4271,10.002314368897352
4285,14.001918629760619
4297,12.00140512533253
4307,10.002098565688359
4318,11.001775724452456
4328,10.002415643364657
4338,10.002267633756857
4347,9.00154842211632
4358,11.001926231838299
4367,9.00153339995304
4376,9.001555562589783
4385,9.001762066164522
4393,8.001339521398767
4402,9.001821488846325
4411,9.001737863372545
4419,8.007060763845221
4428,9.001774108159589
4438,10.001409195805898
4449,11.00170620071003
4457,8.001291780697647
4467,10.002011500543448
4477,10.001689732028172
4489,12.002324450365267
4497,8.001192684762644
4506,9.001547728956211
4514,8.001313088543247
4524,10.00265102754347
4538,14.00139057082124
4548,10.002643298805923
4557,9.001753350248327
4565,8.001499210880137
4575,10.002369236230152
4585,10.002315774728778
4595,10.002243081625783
4605,10.00231446354883
4614,9.001771758927497
4626,12.00174598314916
4635,9.001973508688389
4644,9.001792397955432
4653,9.001777818996926
4662,9.002035082643852
4671,9.001963474816876
4680,9.00753090386279
4690,10.00943123390898
4700,10.002215979842003
4710,10.001527045568219
4720,10.001553245977266
4731,11.00188012153376
4742,11.001509763556532
4750,8.00149293614668
4762,12.001271556480791
4771,9.002015873690835
4780,9.001830495975447
4789,9.002052114199612
4797,8.001492748298915
4805,8.00146446565632
4814,9.002043946943015
4824,10.002788045071068
4832,8.001442957128166
4844,12.001611760962989
4853,9.00197699277196
4863,10.001236577314558
4874,11.001177599176298
4883,9.001812109252205
4891,8.001477637462084
4902,11.001095961366081
4911,9.002043689659331
4921,10.002348363475175
4931,10.002730550419075
4940,9.002066618530078
4952,12.001233054505429
4960,8.001533162465785
4969,9.001990989170736
4982,13.001750006206565
4991,9.001989408332154
5000,9.00169955684105
5009,9.002068687876452
5018,9.002241785114165
5027,9.001405327866086
5036,9.001970782643184
5048,12.00204863801482
5057,9.002253031323198
5066,9.001966739539055
5075,9.001897743326843
5084,9.001933953363913
5093,9.001620472042122
5102,9.001961878762813
5111,9.001579497999046
5121,10.002168007113506
5131,10.002495023788653
5139,8.001564853067977
5148,9.001924447988857
5159,11.002416859986262
5167,8.001611233176662
5175,8.00139989349409
5184,9.00105823816848
5194,10.002784426149445
5205,11.00210150719504
5214,9.00160905190278
5224,10.001812627568142
5235,11.002369389816884
5245,10.002560303272913
5255,10.001310952368657
5263,8.001645287667634
5273,10.00286901272484
5285,12.002057461033111
5294,9.002267309406308
5303,9.001913561346012
5312,9.001416835113194
5321,9.00192865250283
5333,12.00179405627423
5342,9.00191987711587
5354,12.001827768515794
5363,9.001923537737458
5372,9.00192310094717
5381,9.00192419939558
5391,10.001198065269273
5400,9.002223335934104
5412,12.001358682313002
5421,9.001929207419744
5430,9.00196141108754
5441,11.002388767694356
5451,10.00256027802825
5461,10.001225850975608
5469,8.001560323813466
5481,12.001369260880164
5490,9.002201271557713
5498,8.001626671006669
5508,10.00260565027129
5518,10.002551067998867
5530,12.001114284672077
5540,10.002879403030967
5550,10.00102271483047
5559,9.001928053010488
5568,9.001817090768599
5577,9.001318071578863
5587,10.001892121828858
5596,9.001819656265434
5606,10.002928976982366
5615,9.002158318675356
5623,8.001533247902989
5633,10.002619119948939
5644,11.002336612122601
5654,10.002887270011705
5664,10.002910143282497
5673,9.001914275920717
5684,11.002424868702656
5694,10.002818223228678
5704,10.002918605500598
5715,11.001551190082683
5725,10.002540829457574
5734,9.005508546181954
5743,9.001935201336163
5754,11.002338674291968
5764,10.002447043563006
5774,10.00252798308502
5783,9.002139345702016
5794,11.003324852709191
5803,9.001603824878112
5812,9.002096437715227
5820,8.001365005876869
5829,9.001863194990438
5839,10.001186617044732
5847,8.001616121490951
5858,11.002129174920265
5867,9.0021336460195
5875,8.001618969510309
5886,11.00207683077897
5898,12.001962756383
5908,10.00762672040146
5917,9.001922081020894
5926,9.002247356274166
5937,11.000984608387808
5947,10.003038147406187
5957,10.002564251190051
5968,11.001569123065565
5979,11.002787898416862
5991,12.001945751474704
6000,9.002159604377814
6008,8.001644690590911
6017,9.005870370590127
6025,8.001221502717817
6034,9.001377624843736
6042,8.001523269969038
6051,9.002050689095633
6060,9.002036310150286
6068,8.001473498903215
6077,9.00174906902248
6087,10.001674896548503
6095,8.001216787664452
6107,12.002737720374716
6118,11.001036864775234
6127,9.00198365750839
6136,9.002069837157617
6149,13.001719764713199
6159,10.002677123161266
6169,10.00098412100342
6178,9.001709388848393
6207,29.00575688316021
6220,13.001662286982173
6229,9.002092037943658
6238,9.001983964402461
6247,9.002112298598512
6257,10.002418980002403
6267,10.002294629591052
6279,12.001110410352704
6287,8.001494286552768
6296,9.00195915082586
6305,9.00175596367917
6315,10.002383990824457
6326,11.002181345276766
6337,11.001935800741194
6347,10.001704568759306
6356,9.002089657913892
6366,10.002242766757261
6376,10.001523377466945
6386,10.002403205429438
6394,8.001204705610872
6404,10.002613789215685
6414,10.002339434315216
6424,10.002363928436534
6434,10.002650186960818
6444,10.00270298203104
6453,9.00200575030758
6462,9.00127105541178
6473,11.003496154025196
6482,9.001852417929332
6490,8.001428002642934
6500,10.001509198563873
6510,10.002268471667778
6521,11.001181508391166
6529,8.00107944998308
6540,11.001724432245828
6550,10.00231625282322
6561,11.003368274925744
6569,8.001124863006407
6578,9.001568748452701
6587,9.001663714647293
6596,9.001595552900108
6604,8.001297506585251
6614,10.001430967386115
6623,9.00185484829708
6632,9.00178700602264
6642,10.001447879342596
6651,9.00153872257797
6660,9.001763775473227
6670,10.00135449237423
6680,10.002475632401184
6688,8.00112002636306
6697,9.001506385550602
6706,9.001491404214175
6716,10.001108113938244
6726,10.002089988719673
6736,10.002298929123208
6744,8.001334387809038
6753,9.001592790684661
6763,10.002204192214414
6772,9.001610159187113
6781,9.001739770034327
6791,10.002433470770484
6801,10.002563555754023
6811,10.002038981358057
6820,9.003891043970361
6830,10.002098394808126
6840,10.0024775908445
6849,9.001523739704863
6859,10.002206545433728
6870,11.001828793005552
6879,9.00158435761696
6887,8.001316493056947
6896,9.001800043624828
6906,10.00216574074002
6917,11.00170421040384
6926,9.00182419635821
6936,10.002154459158191
6944,8.00128016024828
6953,9.001800493028712
6963,10.001340040966168
6972,9.001780904101906
6981,9.001526208029826
6991,10.005705086770467
6999,8.001098361163168
7008,9.004627859708853
7017,9.001694393710933
7026,9.001507192733698
7036,10.00219398967165
7045,9.000858545312076
7054,9.00159209560079
7062,8.001076958572957
7072,10.00207067321462
7081,9.001322072846232
7091,10.00215394688421
7099,8.001072779399692
7109,10.001832234041647
7119,10.001033290789929
7128,9.001275417362923
7137,9.001302693918115
7147,10.0017559859989
7155,8.001114239435992
7164,9.001323257325566
7176,12.001189044822238
7186,10.00209732353978
7195,9.001296098830062
7208,13.00124063039257
7217,9.001504837628454
7226,9.001473246177191
7238,12.001358515946775
7247,9.001552250582607
7256,9.000882929094951
7265,9.001595689498934
7275,10.002095438516697
7285,10.001779108893246
7296,11.000825055345194
7306,10.002130368436337
7315,9.001309903728544
7325,10.001805621758104
7335,10.001243444398279
7345,10.001808894448914
7358,13.001199886095128
7366,8.000889747473412
7378,12.002165564036114
7387,9.001269848609809
7396,9.00131815666682
7406,10.001738830032991
7414,8.003560526575892
7424,10.001853294888862
7433,9.001328026506236
7443,10.001788892463084
7455,12.001309961991502
7466,11.001497612445384
7475,9.004499778454193
7484,9.001056364169926
7493,9.001596240294749
7502,9.001498192024883
7512,10.001211092123413
7521,9.004064073693009
7532,11.00153953570698
7541,9.000567294337088
7549,8.00083947199164
7558,9.001156870552224
7567,9.001290126019738
7576,9.00099869205733
7586,10.001630387172916
7598,12.000562558969252
7607,9.001223835209384
7616,9.00069653254468
7626,10.000937234103912
7636,10.001543309070986
7645,9.001220048384859
7654,9.001218529368634
7662,8.00085901754501
7671,9.001121387936292
7683,12.000801702562603
7692,9.001072573190323
7701,9.001031961239642
7713,12.00091544132447
7722,9.001002899269226
7731,9.001049776715808
7740,9.001022479229139
7749,9.001013553285155
7758,9.001055691792862
7767,9.001232821762096
7775,8.000705905616632
7785,10.000517424949793
7794,9.000984490706468
7803,9.00099611238402
7813,10.001493451534772
7822,9.000673024455317
7832,10.001394805914604
7841,9.00116627322568
7850,9.001023922444437
7860,10.001395293339737
7870,10.001434346605675
7878,8.000896509128506
7888,10.001692459720655
7897,9.001202055861357
7906,9.00121041346865
7915,9.001020262922975
7924,9.001006523426621
7933,9.001147943080287
7945,12.001574343960963
7955,10.001439865535941
7968,13.000805668006068
7978,10.001682441716548
7987,9.000997177301908
7997,10.00085667791136
8007,10.00093302919122
8017,10.00152211211098
8026,9.000890981232805
8035,9.000748867880612
8045,10.001277867369938
8054,9.000712850653509
8063,9.000979550200281
8072,9.000742009880195
8083,11.001026953369728
8093,10.001132546344888
8103,10.001263866978116
8112,9.000562359347532
8123,11.000532415752241
8134,11.000909215622233
8143,9.00045942036959
8152,9.000900840380927
8162,10.001054323755671
8172,10.001238420978186
8184,12.000717527986854
8193,9.000566570057709
8202,9.000550029423904
8212,10.00108468608232
8221,9.000796082595478
8231,10.001067587407306
8241,10.000738748526784
8250,9.00072445742553
8261,11.000842266783001
8270,9.00075829216512
8278,8.000658244412625
8288,10.001243301571229
8297,9.000910122349158
8307,10.001092188686016
8317,10.001267221872695
8326,9.00093935946934
8334,8.000650724646404
8343,9.000428083441511
8351,8.000632994779153
8361,10.00080244912824
8369,8.000619810514037
8379,10.001274380579707
8388,9.00097378346545
8398,10.001072501257296
8409,11.000550130011108
8417,8.00064849841001
8427,10.001302697492065
8437,10.00101660483342
8446,9.00087979825039
8455,9.000762295609457
8463,8.00060846310662
8473,10.001091452970284
8483,10.0010560993338
8496,13.000467236633995
8506,10.00127936351346
8517,11.001472040361842
8525,8.000509881536708
8535,10.004135831817983
8543,8.000491075011087
8554,11.004977096302902
8564,10.000773983263937
8575,11.000440960649577
8586,11.001196622673886
8599,13.000511277045007
8608,9.000724383497435
8617,9.000668170972496
8625,8.000493224142701
8636,11.001119494755404
8645,9.000699353167146
8655,10.000930330144184
8664,9.000686738909279
8673,9.000735261559022
8682,9.000658599351299
8691,9.000562717209686
8701,10.000858494800923
8709,8.00051509845507
8718,9.000643034212407
8727,9.000704408681486
8736,9.000712299474982
8744,8.000461401652139
8754,10.000846183639078
8763,9.000588884996251
8772,9.000600784519337
8783,11.00077953734144
8791,8.000458821363281
8802,11.000448221448462
8812,10.000825047312539
8820,8.000502168807724
8832,12.00046536439331
8841,9.000694943239795
8854,13.000516550426253
8865,11.0012060711917
8875,10.000878841597295
8885,10.000970788759878
8894,9.000603831103946
8902,8.0004672285766
8910,8.000465517214614
8920,10.00097199913871
8928,8.000482580180687
8938,10.000840963947121
8947,9.000565899518552
8956,9.000686998121092
8965,9.000568709307117
8974,9.000751617268541
8982,8.000450078908761
8990,8.000513824004157
8998,8.000465703463124
9007,9.00074440735043
9017,10.000861646365955
9027,10.000628731604959
9036,9.000528711063088
9046,10.000632134381158
9056,10.003886152186896
9066,10.000629354632109
9076,10.000614773953565
9091,15.00348251260584
9101,10.000608059595107
9112,11.000395579161703
9122,10.000722891351325
9132,10.000380401630537
9141,9.000526203613846
9150,9.000444425501335
9160,10.000328027278009
9169,9.000514243985526
9180,11.000414911312692
9190,10.00064052087255
9199,9.000298240307893
9209,10.000744536105778
9220,11.00038467262493
9228,8.000367266764806
9239,11.000877022670466
9248,9.000436909684504
9256,8.00036628919479
9265,9.00053655619413
9274,9.000532088428736
9284,10.000629932212181
9294,10.000393361061288
9304,10.00062411630206
9312,8.00036906277819
9321,9.000511381257093
9330,9.00043092208216
9340,10.000728390770382
9349,9.00043927169172
9359,10.000617353446431
9368,9.000423452464748
9378,10.000717080027972
9387,9.000459707948904
9397,10.000731730258849
9405,8.000374769260816
9414,9.000476231168431
9423,9.00052658453351
9433,10.0007249898219
9443,10.000747204326034
9454,11.000377484723868
9462,8.000395553788985
9470,8.00038308180374
9480,10.000611018238125
9490,10.000624758584307
9498,8.000378340497264
9509,11.000555108443951
9518,9.000447755452479
9529,11.000471857457885
9538,9.00035741262982
9548,10.00049303380656
9558,10.00049450089864
9566,8.000283344414493
9575,9.000388393213507
9583,8.000317984435242
9593,10.000505316804627
9602,9.000371872555116
9614,12.000606216627055
9625,11.00051255072176
9634,9.000429453591641
9643,9.000357284564233
9652,9.000416808662704
9661,9.000416385638529
9671,10.000562245966286
9681,10.000594069383805
9691,10.000586107911658
9701,10.00051300105406
9711,10.000500820792514
9720,9.00036453906214
9729,9.000412718842563
9739,10.000580059722415
9751,12.000388794632453
9761,10.000601066753733
9769,8.000311466408313
9777,8.000313596971683
9786,9.0003677235145
9796,10.000525453768205
9805,9.000385891144106
9813,8.000321199257451
9821,8.000271193374648
9831,10.000581035239156
9840,9.00041973300249
9850,10.000373825570568
9860,10.0005789449875
9870,10.000570127257381
9879,9.000449727533852
9889,10.000499788366142
9899,10.000331808453483
9908,9.000370252791617
9918,10.000523364939728
9928,10.000421591111808
9938,10.000508737226484
9948,10.000583064884994
9960,12.000410152017139
9970,10.000523941928986
9980,10.000355595504516
9990,10.000528408706304
10000,10.000502814020729
10010,10.000488504787791
10018,8.000277631008066
10030,12.000462677230825
10041,11.00057603220048
10050,9.000325934798457
10060,10.000494218195671
10070,10.000370620636387
10080,10.003172890574206
10088,8.00028527941322
10099,11.00042155040719
10108,9.00035962839902
10117,9.000309838587418
10125,8.00029118201637
10134,9.000385432425539
10145,11.00039680796035
10155,10.00048050324258
10165,10.000435975383152
10174,9.000338084920077
10184,10.000515918622842
10192,8.000299089588225
10203,11.000475507337251
10212,9.000374997942707
10222,10.000440801715014
10235,13.000495761848288
10243,8.000293043552665
10253,10.000450720178195
10261,8.000294274266343
10270,9.00034953810391
10279,9.000356300148995
10289,10.000479474035092
10298,9.000372255052207
10307,9.000338729808574
10317,10.000375987999723
10326,9.000372387704555
10335,9.000316265161382
10345,10.000429140822963
10355,10.00037450333475
10363,8.000298681424466
10373,10.000371755941886
10383,10.000458616606192
10393,10.000492135473177
10403,10.000507057929644
10411,8.000293094033259
10419,8.000312082550954
10431,12.000456508249044
10443,12.000472505990183
10452,9.000368962934589
10462,10.000510050417509
10471,9.000346019648713
10481,10.000431378296343
10490,9.000336357409836
10500,10.00046083572961
10509,9.000337786439923
10519,10.000361351337052
10528,9.000341255363312
10539,11.000443070256733
10547,8.00029858275666
10557,10.00045456943044
10583,26.002386216999728
10594,11.000417482081685
10602,8.00030421540432
10611,9.000348654889969
10621,10.000455263876939
10630,9.00034617644851
10641,11.000550740637117
10650,9.00036678032193
10660,10.000393989903387
10670,10.000470496894557
10679,9.000357550996705
10687,8.000303425529275
10699,12.000536299828672
10708,9.000350074193555
10718,10.00046520095784
10727,9.000372931436868
10737,10.00044917081541
10748,11.000461391793216
10757,9.000370293186279
10767,10.00038463237288
10779,12.000555380361037
10791,12.000487335943035
10801,10.00041573207709
10812,11.000435506444774
10822,10.000420449484954
10835,13.00050812260888
10845,10.000473441620125
10856,11.00043275563512
10866,10.00047445136006
10876,10.000417944940272
10886,10.000425659544998
10894,8.000303259378414
10903,9.000366571437917
10912,9.000359336391556
10924,12.000523570066434
10934,10.000468878360698
10943,9.000339795390026
10953,10.000388969710912
10963,10.000416166265495
10973,10.000435827352339
10982,9.000353055185405
10992,10.000451513449661
11002,10.00038089507725
11012,10.00044395539153
11022,10.000439792990802
11033,11.000455115918886
11041,8.000320340367034
11051,10.000428166057098
11060,9.000363117654343
11069,9.000388003818806
11077,8.0003222244879
11086,9.000367960488074
11096,10.000424551655305
11105,9.00037684139388
11115,10.000419903398143
11125,10.000440155679827
11135,10.000411352934316
11144,9.000368060645997
11152,8.000321414950305
11162,10.000496159907199
11172,10.000448355989647
11182,10.000425960120628
11193,11.000449153571388
11203,10.000467363354982
11213,10.00042074266239
11222,9.000394091292401
11232,10.000436271895888
11244,12.00051103294536
11255,11.000568031321746
11263,8.00032247226045
11277,14.002932997609605
11286,9.000375114291092
11295,9.000361665716627
11304,9.000379547022748
11313,9.000367120004375
11328,15.000593121733981
11339,11.000611982049305
11352,13.000569153402468
11360,8.000320675128023
11370,10.000439868646207
11381,11.000491559851799
11392,11.000462423768477
11401,9.00038112058246
11410,9.000382793348397
11420,10.000479142775292
11430,10.00042860089743
11445,15.000654020815274
11454,9.000373057913384
11463,9.000360868198912
11472,9.000382135799736
11484,12.00066027114517
11492,8.001799252966885
11501,9.000396331583033
11511,10.000406448263675
11521,10.000435976224255
11531,10.0004265309748
11541,10.00046033548424
11549,8.001642284763513
11557,8.000337675752235
11569,12.000511947358609
11578,9.000378987321163
11586,8.000332200492267
11596,10.000480533053633
11608,12.000581863636036
11618,10.002348587173039
11627,9.000374453756375
11637,10.000464036336052
11647,10.000440753638394
11657,10.000448464055081
11667,10.000433681043797
11676,9.000378330776586
11686,10.000445983040844
11696,10.000433760209127
11706,10.000425145661575
11715,9.000385914018262
11724,9.000380868269712
11733,9.000382207494113
11741,8.00032960184908
11749,8.00033382298134
11759,10.000442739986465
11768,9.000381326684147
11776,8.000334118818865
11785,9.000393289889326
11796,11.00046356547682
11804,8.000333634670824
11814,10.000471130647929
11824,10.000429008953507
11835,11.000470985649734
11843,8.000333985415637
11852,9.000394626212074
11864,12.000564636473424
11874,10.000471681024646
11884,10.000446964733419
11893,9.000382014806384
11902,9.000373356378985
11912,10.00043574750016
11921,9.000378147955052
11931,10.000474445673174
11942,11.000489160558208
11952,10.00188037136104
11962,10.000451286669705
11972,10.000433932369925
11982,10.000459507969207
11991,9.00037290053151
12003,12.000521649126313
12013,10.000461434116003
12023,10.000476184970466
12032,9.00040301946574
12041,9.000408774122478
12049,8.000333990220678
12058,9.0004042775603
12088,30.006399149753264
12098,10.000431869615568
12109,11.000455253312248
12118,9.0003948557307
12126,8.000337013666284
12135,9.000391573205706
12145,10.000451345054898
12153,8.000345535302769
12162,9.000384934985778
12171,9.000394190687802
12180,9.000398962490724
12191,11.00049893792311
12201,10.000441047074855
12213,12.00056723919988
12223,10.000444779309328
12234,11.000486242360783
12244,10.0004315786995
12254,10.000494456299927
12264,10.000447637442266
12274,10.000425846970758
12284,10.000439573041513
12294,10.000448456447337
12304,10.00045476783125
12313,9.000382709407132
12323,10.000454499133047
12333,10.000479669519699
12342,9.000385355929028
12352,10.000485625106375
12362,10.000451759152929
12371,9.000379611511017
12380,9.001775122876278
12389,9.000393753527899
12399,10.000443017322686
12408,9.00038924361579
12418,10.000469633116152
12428,10.000438286663849
12436,8.00034689347667
12445,9.000411291079946
12453,8.000357732787961
12463,10.000477541802683
12471,8.000338846902014
12481,10.000475469068624
12490,9.00039657728339
12499,9.000418808471293
12508,9.000385911896592
12517,9.00038268499775
12526,9.000394267294906
12536,10.000499155765283
12545,9.000396701085265
12554,9.000402515023598
12563,9.000380030355883
12573,10.000415534156492
12583,10.000428397231737
12593,10.000409198002309
12602,9.000377322733401
12611,9.000389496987918
12621,10.000437147123739
12630,9.000394586575567
12640,10.000442412742997
12650,10.000428433759954
12660,10.00042306102405
12670,10.000422255290323
12680,10.000423897264408
12688,8.000351042655529
12698,10.000415623112348
12708,10.000448157108622
12717,9.000381899732748
12728,11.000450238457416
12741,13.000587147229815
12751,10.000424422201469
12762,11.000596521611442
12770,8.000334883897448
12779,9.000373955056421
12788,9.000385138316776
12797,9.000375178465038
12807,10.00042814730841
12816,9.000375413670554
12825,9.000374705711147
12834,9.000391178808059
12844,10.000456454014058
