steps,rewards
5565,10.0
5574,9.0
5583,9.0
5593,10.0
5603,10.0
5613,10.0
5622,9.0
5631,9.0
5641,10.0
5650,9.0
5660,10.0
5670,10.0
5678,8.0
5687,9.0
5696,9.0
5706,10.0
5716,10.0
5726,10.0
5734,8.0
5744,10.0
5753,9.0
5763,10.0
5773,10.0
5782,9.0
5792,10.0
5801,9.0
5809,8.0
5818,9.0
5828,10.0
5838,10.0
5847,9.0
5856,9.0
5866,10.0
5874,8.0
5884,10.0
5894,10.0
5902,8.0
5911,9.0
5921,10.0
5930,9.0
5938,8.0
5949,11.0
5958,9.0
5966,8.0
5976,10.0
5985,9.0
5995,10.0
6005,10.0
6015,10.0
6024,9.0
6040,16.0
6050,10.0
6059,9.0
6069,10.0
6078,9.0
6086,8.0
6095,9.0
6105,10.0
6113,8.0
6123,10.0
6132,9.0
6140,8.0
6149,9.0
6160,11.0
6171,11.0
6181,10.0
6191,10.0
6203,12.0
6212,9.0
6221,9.0
6231,10.0
6240,9.0
6250,10.0
6260,10.0
6270,10.0
6281,11.0
6292,11.0
6300,8.0
6309,9.0
6318,9.0
6327,9.0
6337,10.0
6346,9.0
6356,10.0
6364,8.0
6373,9.0
6383,10.0
6392,9.0
6403,11.0
6413,10.0
6422,9.0
6432,10.0
6443,11.0
6452,9.0
6463,11.0
6473,10.0
6482,9.0
6491,9.0
6499,8.0
6508,9.0
6517,9.0
6527,10.0
6537,10.0
6546,9.0
6555,9.0
6565,10.0
6574,9.0
6583,9.0
6593,10.0
6602,9.0
6612,10.0
6622,10.0
6631,9.0
6640,9.0
6648,8.0
6657,9.0
6667,10.0
6677,10.0
6686,9.0
6694,8.0
6704,10.0
6713,9.0
6722,9.0
6731,9.0
6739,8.0
6750,11.0
6759,9.0
6767,8.0
6777,10.0
6785,8.0
6795,10.0
6805,10.0
6815,10.0
6825,10.0
6835,10.0
6844,9.0
6853,9.0
6863,10.0
6873,10.0
6883,10.0
6893,10.0
6901,8.0
6910,9.0
6920,10.0
6929,9.0
6940,11.0
6949,9.0
6959,10.0
6968,9.0
6978,10.0
6987,9.0
6996,9.0
7004,8.0
7014,10.0
7023,9.0
7032,9.0
7042,10.0
7051,9.0
7060,9.0
7070,10.0
7079,9.0
7088,9.0
7097,9.0
7107,10.0
7116,9.0
7126,10.0
7135,9.0
7143,8.0
7152,9.0
7162,10.0
7172,10.0
7183,11.0
7193,10.0
7203,10.0
7213,10.0
7221,8.0
7229,8.0
7239,10.0
7251,12.0
7259,8.0
7270,11.0
7280,10.0
7290,10.0
7298,8.0
7306,8.0
7314,8.0
7324,10.0
7333,9.0
7358,25.0
7367,9.0
7376,9.0
7385,9.0
7393,8.0
7401,8.0
7410,9.0
7419,9.0
7429,10.0
7438,9.0
7447,9.0
7457,10.0
7466,9.0
7476,10.0
7485,9.0
7495,10.0
7505,10.0
7513,8.0
7522,9.0
7532,10.0
7541,9.0
7549,8.0
7558,9.0
7566,8.0
7575,9.0
7586,11.0
7594,8.0
7606,12.0
7616,10.0
7626,10.0
7635,9.0
7644,9.0
7654,10.0
7664,10.0
7674,10.0
7684,10.0
7694,10.0
7703,9.0
7713,10.0
7723,10.0
7732,9.0
7741,9.0
7751,10.0
7760,9.0
7774,14.0
7784,10.0
7793,9.0
7802,9.0
7812,10.0
7821,9.0
7832,11.0
7842,10.0
7852,10.0
7861,9.0
7870,9.0
7878,8.0
7887,9.0
7898,11.0
7908,10.0
7916,8.0
7924,8.0
7933,9.0
7941,8.0
7951,10.0
7961,10.0
7970,9.0
7979,9.0
7988,9.0
7997,9.0
8007,10.0
8017,10.0
8026,9.0
8035,9.0
8043,8.0
8053,10.0
8061,8.0
8071,10.0
8080,9.0
8090,10.0
8100,10.0
8109,9.0
8119,10.0
8128,9.0
8138,10.0
8146,8.0
8156,10.0
8166,10.0
8176,10.0
8185,9.0
8193,8.0
8202,9.0
8212,10.0
8220,8.0
8230,10.0
8239,9.0
8249,10.0
8258,9.0
8267,9.0
8276,9.0
8285,9.0
8295,10.0
8303,8.0
8313,10.0
8322,9.0
8330,8.0
8340,10.0
8350,10.0
8359,9.0
8369,10.0
8378,9.0
8388,10.0
8398,10.0
8407,9.0
8416,9.0
8424,8.0
8433,9.0
8441,8.0
8450,9.0
8460,10.0
8469,9.0
8479,10.0
8487,8.0
8496,9.0
8506,10.0
8515,9.0
8524,9.0
8532,8.0
8542,10.0
8552,10.0
8562,10.0
8571,9.0
8580,9.0
8589,9.0
8599,10.0
8608,9.0
8617,9.0
8626,9.0
8636,10.0
8645,9.0
8654,9.0
8662,8.0
8671,9.0
8681,10.0
8691,10.0
8700,9.0
8709,9.0
8719,10.0
8729,10.0
8740,11.0
8749,9.0
8758,9.0
8767,9.0
8777,10.0
8786,9.0
8794,8.0
8803,9.0
8812,9.0
8821,9.0
8829,8.0
8839,10.0
8848,9.0
8857,9.0
8868,11.0
8878,10.0
8887,9.0
8895,8.0
8905,10.0
8914,9.0
8924,10.0
8934,10.0
8944,10.0
8952,8.0
8961,9.0
8970,9.0
8981,11.0
8989,8.0
8999,10.0
9008,9.0
9018,10.0
9027,9.0
9036,9.0
9045,9.0
9055,10.0
9064,9.0
9073,9.0
9081,8.0
9091,10.0
9101,10.0
9109,8.0
9117,8.0
9125,8.0
9135,10.0
9146,11.0
9156,10.0
9165,9.0
9174,9.0
9183,9.0
9193,10.0
9202,9.0
9211,9.0
9221,10.0
9230,9.0
9239,9.0
9248,9.0
9258,10.0
9267,9.0
9275,8.0
9284,9.0
9293,9.0
9302,9.0
9311,9.0
9321,10.0
9329,8.0
9339,10.0
9349,10.0
9359,10.0
9368,9.0
9378,10.0
9388,10.0
9398,10.0
9406,8.0
9415,9.0
9424,9.0
9433,9.0
9442,9.0
9450,8.0
9460,10.0
9469,9.0
9480,11.0
9490,10.0
9499,9.0
9507,8.0
9516,9.0
9526,10.0
9536,10.0
9544,8.0
9555,11.0
9565,10.0
9575,10.0
9585,10.0
9594,9.0
9606,12.0
9616,10.0
9625,9.0
9634,9.0
9643,9.0
9653,10.0
9663,10.0
9673,10.0
9682,9.0
9692,10.0
9701,9.0
9709,8.0
9717,8.0
9727,10.0
9735,8.0
9745,10.0
9754,9.0
9763,9.0
9772,9.0
9781,9.0
9790,9.0
9798,8.0
9806,8.0
9815,9.0
9824,9.0
9832,8.0
9841,9.0
9850,9.0
9859,9.0
9867,8.0
9877,10.0
9886,9.0
9895,9.0
9904,9.0
9913,9.0
9922,9.0
9930,8.0
9940,10.0
9950,10.0
9958,8.0
9969,11.0
9978,9.0
9987,9.0
9997,10.0
10007,10.0
10015,8.0
10025,10.0
10034,9.0
10044,10.0
10053,9.0
10062,9.0
10071,9.0
10079,8.0
10089,10.0
10097,8.0
10107,10.0
10116,9.0
10126,10.0
10136,10.0
10144,8.0
10154,10.0
10162,8.0
10171,9.0
10180,9.0
10191,11.0
10199,8.0
10208,9.0
10218,10.0
10227,9.0
10236,9.0
10245,9.0
10255,10.0
10264,9.0
10273,9.0
10283,10.0
10292,9.0
10302,10.0
10312,10.0
10322,10.0
10332,10.0
10341,9.0
10351,10.0
10362,11.0
10371,9.0
10381,10.0
10391,10.0
10400,9.0
10410,10.0
10420,10.0
10429,9.0
10438,9.0
10447,9.0
10457,10.0
10465,8.0
10475,10.0
10485,10.0
10495,10.0
10504,9.0
10513,9.0
10523,10.0
10533,10.0
10542,9.0
10552,10.0
10561,9.0
10572,11.0
10584,12.0
10592,8.0
10601,9.0
10609,8.0
10618,9.0
10627,9.0
10635,8.0
10645,10.0
10654,9.0
10663,9.0
10671,8.0
10680,9.0
10689,9.0
10697,8.0
10706,9.0
10715,9.0
10727,12.0
10736,9.0
10745,9.0
10754,9.0
10763,9.0
10772,9.0
10781,9.0
10790,9.0
10800,10.0
10809,9.0
10819,10.0
10828,9.0
10836,8.0
10846,10.0
10856,10.0
10864,8.0
10874,10.0
10882,8.0
10892,10.0
10901,9.0
10912,11.0
10920,8.0
10930,10.0
10938,8.0
10948,10.0
10957,9.0
10967,10.0
10976,9.0
10984,8.0
10993,9.0
11002,9.0
11011,9.0
11021,10.0
11031,10.0
11041,10.0
11050,9.0
11060,10.0
11070,10.0
11080,10.0
11090,10.0
11098,8.0
11108,10.0
11118,10.0
11127,9.0
11136,9.0
11146,10.0
11155,9.0
11165,10.0
11175,10.0
11184,9.0
11193,9.0
11202,9.0
11212,10.0
11221,9.0
11230,9.0
11240,10.0
11250,10.0
11259,9.0
11269,10.0
11279,10.0
11287,8.0
11297,10.0
11306,9.0
11315,9.0
11323,8.0
11333,10.0
11343,10.0
11352,9.0
11362,10.0
11371,9.0
11380,9.0
11390,10.0
11400,10.0
11410,10.0
11421,11.0
11429,8.0
11439,10.0
11447,8.0
11457,10.0
11467,10.0
11477,10.0
11487,10.0
11498,11.0
11507,9.0
11518,11.0
11527,9.0
11537,10.0
11546,9.0
11554,8.0
11563,9.0
11572,9.0
11582,10.0
11590,8.0
11601,11.0
11612,11.0
11620,8.0
11629,9.0
11639,10.0
11648,9.0
11658,10.0
11668,10.0
11677,9.0
11687,10.0
11698,11.0
11708,10.0
11718,10.0
11728,10.0
11738,10.0
11748,10.0
11757,9.0
11765,8.0
11774,9.0
11784,10.0
11793,9.0
11802,9.0
11811,9.0
11820,9.0
11830,10.0
11840,10.0
11848,8.0
11858,10.0
11868,10.0
11876,8.0
11886,10.0
11896,10.0
11905,9.0
11914,9.0
11924,10.0
11934,10.0
11944,10.0
11953,9.0
11962,9.0
11972,10.0
11982,10.0
11992,10.0
12002,10.0
12011,9.0
12019,8.0
12029,10.0
12039,10.0
12047,8.0
12056,9.0
12065,9.0
12075,10.0
12085,10.0
12094,9.0
12104,10.0
12113,9.0
12121,8.0
12131,10.0
12139,8.0
12147,8.0
12157,10.0
12166,9.0
12175,9.0
12185,10.0
12193,8.0
12204,11.0
12213,9.0
12223,10.0
12233,10.0
12242,9.0
12251,9.0
12259,8.0
12269,10.0
12279,10.0
12288,9.0
12298,10.0
12307,9.0
12317,10.0
12328,11.0
12338,10.0
12348,10.0
12359,11.0
12368,9.0
12377,9.0
12387,10.0
12396,9.0
12406,10.0
12414,8.0
12424,10.0
12433,9.0
12443,10.0
12452,9.0
12462,10.0
12472,10.0
12481,9.0
12492,11.0
12501,9.0
12511,10.0
12520,9.0
12529,9.0
12538,9.0
12548,10.0
12557,9.0
12567,10.0
12575,8.0
12584,9.0
12593,9.0
12602,9.0
12611,9.0
12620,9.0
12629,9.0
12639,10.0
12649,10.0
12659,10.0
12668,9.0
12678,10.0
12687,9.0
12696,9.0
12707,11.0
12716,9.0
12726,10.0
12736,10.0
12746,10.0
12755,9.0
12765,10.0
12774,9.0
12783,9.0
12793,10.0
12803,10.0
12811,8.0
12820,9.0
12829,9.0
12839,10.0
12848,9.0
12856,8.0
12866,10.0
12876,10.0
12886,10.0
12896,10.0
12905,9.0
12913,8.0
12922,9.0
12933,11.0
12943,10.0
12953,10.0
12963,10.0
12972,9.0
12982,10.0
12991,9.0
13001,10.0
13011,10.0
13021,10.0
13031,10.0
13041,10.0
13051,10.0
13060,9.0
13071,11.0
13082,11.0
13092,10.0
13102,10.0
13112,10.0
13120,8.0
13129,9.0
13137,8.0
13145,8.0
13154,9.0
13162,8.0
13173,11.0
13183,10.0
13193,10.0
13203,10.0
13212,9.0
13221,9.0
13229,8.0
13238,9.0
13247,9.0
13256,9.0
13266,10.0
13275,9.0
13285,10.0
13296,11.0
13306,10.0
13315,9.0
13324,9.0
13333,9.0
13342,9.0
13352,10.0
13362,10.0
13372,10.0
13381,9.0
13392,11.0
13400,8.0
13409,9.0
13419,10.0
13428,9.0
13437,9.0
13446,9.0
13455,9.0
13465,10.0
13475,10.0
13484,9.0
13493,9.0
13502,9.0
13511,9.0
13520,9.0
13529,9.0
13538,9.0
13546,8.0
13556,10.0
13566,10.0
13576,10.0
13586,10.0
13596,10.0
13606,10.0
13614,8.0
13623,9.0
13632,9.0
13641,9.0
13651,10.0
13660,9.0
13669,9.0
13679,10.0
13688,9.0
13697,9.0
13707,10.0
13717,10.0
13726,9.0
13736,10.0
13745,9.0
13755,10.0
13764,9.0
13773,9.0
13782,9.0
13792,10.0
13801,9.0
13809,8.0
13818,9.0
13827,9.0
13836,9.0
13846,10.0
13855,9.0
13865,10.0
13874,9.0
13884,10.0
13895,11.0
13905,10.0
13913,8.0
13921,8.0
13930,9.0
13940,10.0
13949,9.0
13959,10.0
13969,10.0
13979,10.0
13990,11.0
14000,10.0
14009,9.0
14018,9.0
14026,8.0
14035,9.0
14045,10.0
14053,8.0
14062,9.0
14071,9.0
14080,9.0
14089,9.0
14097,8.0
14106,9.0
14116,10.0
14124,8.0
14133,9.0
14142,9.0
14152,10.0
14162,10.0
14171,9.0
14181,10.0
14190,9.0
14200,10.0
14210,10.0
14219,9.0
14228,9.0
14237,9.0
14245,8.0
14255,10.0
14264,9.0
14274,10.0
14284,10.0
14292,8.0
14302,10.0
14312,10.0
14321,9.0
14330,9.0
14339,9.0
14347,8.0
14357,10.0
14366,9.0
14375,9.0
14384,9.0
14394,10.0
14404,10.0
14413,9.0
14423,10.0
14433,10.0
14443,10.0
14452,9.0
14462,10.0
14470,8.0
14480,10.0
14489,9.0
14498,9.0
14508,10.0
14517,9.0
14527,10.0
14538,11.0
14548,10.0
14557,9.0
14566,9.0
14575,9.0
14585,10.0
14594,9.0
14602,8.0
14611,9.0
14620,9.0
14629,9.0
14639,10.0
14647,8.0
14656,9.0
14664,8.0
14673,9.0
14683,10.0
14691,8.0
14702,11.0
14711,9.0
14721,10.0
14731,10.0
14740,9.0
14749,9.0
14757,8.0
14766,9.0
14775,9.0
14785,10.0
14795,10.0
14804,9.0
14812,8.0
14821,9.0
14830,9.0
14838,8.0
14847,9.0
14856,9.0
14867,11.0
14875,8.0
14884,9.0
14893,9.0
14903,10.0
14913,10.0
14923,10.0
14931,8.0
14941,10.0
14951,10.0
14961,10.0
14971,10.0
14981,10.0
14991,10.0
15002,11.0
15011,9.0
15020,9.0
15030,10.0
15038,8.0
15046,8.0
15056,10.0
15066,10.0
15076,10.0
15085,9.0
15095,10.0
15104,9.0
15113,9.0
15123,10.0
15133,10.0
15143,10.0
15152,9.0
15162,10.0
15172,10.0
15182,10.0
15192,10.0
15201,9.0
15210,9.0
15219,9.0
15228,9.0
15237,9.0
15247,10.0
15257,10.0
15266,9.0
15276,10.0
15286,10.0
15296,10.0
15306,10.0
15316,10.0
15324,8.0
15334,10.0
15345,11.0
15354,9.0
15364,10.0
15374,10.0
15382,8.0
15391,9.0
15400,9.0
15410,10.0
15419,9.0
15429,10.0
15438,9.0
15447,9.0
15456,9.0
15464,8.0
15473,9.0
15482,9.0
15491,9.0
15500,9.0
15509,9.0
15517,8.0
15526,9.0
15536,10.0
15545,9.0
15554,9.0
15563,9.0
15574,11.0
15583,9.0
15593,10.0
15603,10.0
15612,9.0
15622,10.0
15632,10.0
15641,9.0
15649,8.0
15658,9.0
15668,10.0
15677,9.0
15687,10.0
15696,9.0
15704,8.0
15713,9.0
15722,9.0
15732,10.0
15741,9.0
15751,10.0
15760,9.0
15770,10.0
15780,10.0
15789,9.0
15797,8.0
15806,9.0
15815,9.0
15824,9.0
15833,9.0
15842,9.0
15851,9.0
15861,10.0
15871,10.0
15881,10.0
15890,9.0
15900,10.0
15908,8.0
15918,10.0
15926,8.0
15935,9.0
15944,9.0
15954,10.0
15964,10.0
15973,9.0
15982,9.0
15992,10.0
16001,9.0
16009,8.0
16019,10.0
16029,10.0
16038,9.0
16047,9.0
16057,10.0
16067,10.0
16077,10.0
16087,10.0
16097,10.0
16107,10.0
16117,10.0
16126,9.0
16136,10.0
16145,9.0
16155,10.0
16164,9.0
16173,9.0
16182,9.0
16192,10.0
16202,10.0
16211,9.0
16221,10.0
16229,8.0
16238,9.0
16246,8.0
16254,8.0
16264,10.0
16273,9.0
16283,10.0
16292,9.0
16301,9.0
16310,9.0
16319,9.0
16329,10.0
16339,10.0
16349,10.0
16360,11.0
16369,9.0
16378,9.0
16388,10.0
16397,9.0
16407,10.0
16417,10.0
16426,9.0
16436,10.0
16447,11.0
16456,9.0
16466,10.0
16475,9.0
16484,9.0
16493,9.0
16503,10.0
16511,8.0
16519,8.0
16529,10.0
16539,10.0
16549,10.0
16558,9.0
16567,9.0
16577,10.0
16586,9.0
16595,9.0
16604,9.0
16613,9.0
16623,10.0
16633,10.0
16642,9.0
16651,9.0
16661,10.0
16670,9.0
16680,10.0
16690,10.0
16700,10.0
16709,9.0
16717,8.0
16727,10.0
16737,10.0
16747,10.0
16756,9.0
16766,10.0
16776,10.0
16785,9.0
16794,9.0
16803,9.0
16812,9.0
16821,9.0
16831,10.0
16839,8.0
16849,10.0
16859,10.0
16867,8.0
16877,10.0
16887,10.0
16897,10.0
16907,10.0
16917,10.0
16927,10.0
16937,10.0
16945,8.0
16954,9.0
16963,9.0
16972,9.0
16981,9.0
16990,9.0
16999,9.0
17009,10.0
17018,9.0
17028,10.0
17038,10.0
17048,10.0
17058,10.0
17067,9.0
17075,8.0
17085,10.0
17095,10.0
17103,8.0
17111,8.0
17122,11.0
17131,9.0
17140,9.0
17148,8.0
17157,9.0
17166,9.0
17175,9.0
17185,10.0
17196,11.0
17206,10.0
17215,9.0
17224,9.0
17233,9.0
17241,8.0
17250,9.0
17260,10.0
17269,9.0
17279,10.0
17289,10.0
17299,10.0
17308,9.0
17318,10.0
17327,9.0
17336,9.0
17345,9.0
17355,10.0
17363,8.0
17372,9.0
17380,8.0
17389,9.0
17399,10.0
17410,11.0
17420,10.0
17430,10.0
17440,10.0
17449,9.0
17457,8.0
17465,8.0
17473,8.0
17481,8.0
17491,10.0
17499,8.0
17509,10.0
17519,10.0
17528,9.0
17537,9.0
17546,9.0
17554,8.0
17564,10.0
17574,10.0
17584,10.0
17594,10.0
17603,9.0
17611,8.0
17620,9.0
17629,9.0
17637,8.0
17647,10.0
17656,9.0
17664,8.0
17673,9.0
17682,9.0
17691,9.0
17701,10.0
17709,8.0
17718,9.0
17728,10.0
17738,10.0
17747,9.0
17757,10.0
17766,9.0
17775,9.0
17785,10.0
17795,10.0
17804,9.0
17814,10.0
17823,9.0
17831,8.0
17841,10.0
17849,8.0
17858,9.0
17867,9.0
17876,9.0
17886,10.0
17895,9.0
17905,10.0
17915,10.0
17924,9.0
17933,9.0
17942,9.0
17952,10.0
17961,9.0
17971,10.0
17980,9.0
17988,8.0
17998,10.0
18006,8.0
18015,9.0
18024,9.0
18033,9.0
18043,10.0
18054,11.0
18063,9.0
18072,9.0
18080,8.0
18089,9.0
18099,10.0
18109,10.0
18117,8.0
18127,10.0
18137,10.0
18147,10.0
18155,8.0
18163,8.0
18172,9.0
18182,10.0
18192,10.0
18201,9.0
18210,9.0
18219,9.0
18229,10.0
18239,10.0
18248,9.0
18257,9.0
18267,10.0
18277,10.0
18286,9.0
18296,10.0
18306,10.0
18315,9.0
18326,11.0
18336,10.0
18345,9.0
18354,9.0
18363,9.0
18371,8.0
18380,9.0
18389,9.0
18399,10.0
18408,9.0
18417,9.0
18426,9.0
18435,9.0
18445,10.0
18455,10.0
18465,10.0
18474,9.0
18486,12.0
18494,8.0
18504,10.0
18514,10.0
18524,10.0
18533,9.0
18543,10.0
18553,10.0
18563,10.0
18571,8.0
18580,9.0
18589,9.0
18600,11.0
18610,10.0
18620,10.0
18629,9.0
18638,9.0
18646,8.0
18656,10.0
18666,10.0
18675,9.0
18684,9.0
18693,9.0
18702,9.0
18712,10.0
18722,10.0
18731,9.0
18740,9.0
18750,10.0
18758,8.0
18768,10.0
18778,10.0
18788,10.0
18797,9.0
18805,8.0
18814,9.0
18823,9.0
18833,10.0
18843,10.0
18851,8.0
18860,9.0
18870,10.0
18879,9.0
18890,11.0
18900,10.0
18909,9.0
18918,9.0
18927,9.0
18936,9.0
18945,9.0
18954,9.0
18963,9.0
18972,9.0
18982,10.0
18991,9.0
19000,9.0
19009,9.0
19018,9.0
19028,10.0
19038,10.0
19048,10.0
19056,8.0
19065,9.0
19075,10.0
19084,9.0
